"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045834","positive regulation of lipid metabolic process","31/1129","133/18805",0.233082706766917,3.8823031893285,8.43043839597817,4.50873670480163e-11,5.02092024307967e-09,3.53225828934972e-09,"5105/10891/84879/3949/133/6342/440503/10580/1066/7132/5581/51099/5467/8660/2822/2181/26137/116519/13/949/9926/7494/6720/27329/1374/5562/11261/348/335/972/3480",31
"GO:0006094","gluconeogenesis","25/1129","89/18805",0.280898876404494,4.67874523541764,8.79160755317335,4.5709912959133e-11,5.02092024307967e-09,3.53225828934972e-09,"4837/10993/5105/229/10891/2805/2203/2308/4485/5950/2542/23516/5230/5207/5091/3953/2821/51422/2908/6934/2023/5771/5236/1407/8864",25
"GO:0051384","response to glucocorticoid","31/1129","136/18805",0.227941176470588,3.79666414838743,8.27235830826537,8.28216345193577e-11,8.92243839572003e-09,6.27700808988816e-09,"5105/2805/6898/2690/3557/2/3485/2355/133/7538/445/687/6715/1026/1956/5207/2309/1036/9076/1369/6382/2908/4537/677/3717/678/3490/8837/3158/3480/5176",31
"GO:0019319","hexose biosynthetic process","25/1129","92/18805",0.271739130434783,4.52617745600185,8.56853283239941,1.00693959871736e-10,1.06431615698389e-08,7.48755085918131e-09,"4837/10993/5105/229/10891/2805/2203/2308/4485/5950/2542/23516/5230/5207/5091/3953/2821/51422/2908/6934/2023/5771/5236/1407/8864",25
"GO:0046364","monosaccharide biosynthetic process","25/1129","94/18805",0.265957446808511,4.42987580800181,8.42507776533038,1.67070870970241e-10,1.73320559106535e-08,1.21932425129159e-08,"4837/10993/5105/229/10891/2805/2203/2308/4485/5950/2542/23516/5230/5207/5091/3953/2821/51422/2908/6934/2023/5771/5236/1407/8864",25
"GO:0031960","response to corticosteroid","33/1129","157/18805",0.210191082802548,3.50101267679532,7.95297623596388,2.03198750093019e-10,2.06967163276562e-08,1.45603085234117e-08,"5105/2805/6898/2690/3557/2/3485/2355/133/7538/445/687/57630/6446/6715/1026/1956/5207/2309/1036/9076/1369/6382/2908/4537/677/3717/678/3490/8837/3158/3480/5176",33
"GO:0097191","extrinsic apoptotic signaling pathway","42/1129","237/18805",0.177215189873418,2.95175522193943,7.64182442033052,2.24883349798567e-10,2.24963665280638e-08,1.58263770986059e-08,"5054/4170/3084/3479/50486/3383/2243/2266/2244/351/3570/7133/7057/2730/7132/8740/57630/51330/367/2309/51703/91/598/6672/6934/81537/4055/64332/3162/2907/8829/5519/3717/8738/153090/5062/9821/3685/8837/1654/2729/90",42
"GO:0006163","purine nucleotide metabolic process","63/1129","448/18805",0.140625,2.34229683348096,7.26719501265623,2.33271046005286e-10,2.29260421003791e-08,1.61286573636896e-08,"4837/229/10135/27115/2805/2203/9615/3479/9563/83733/351/9060/6774/8870/7498/8942/8460/51181/10840/1969/3643/25819/130013/5230/5207/5091/6095/441024/8564/8459/5167/2821/51422/26137/83666/4539/3418/4540/2023/6822/2330/3939/3091/4537/32/1740/4535/6390/4508/5236/5562/79631/4522/55526/22978/204/10845/23530/2618/4536/4538/4726/132",63
"GO:0006805","xenobiotic metabolic process","29/1129","126/18805",0.23015873015873,3.83360046114696,8.06542341659217,2.62162455439992e-10,2.49921143982459e-08,1.75821560546107e-08,"1576/1555/1559/1571/1558/2180/8647/1577/1548/1549/5447/5243/6580/8714/316/7364/6095/348158/2938/8856/6822/2330/13/217/10599/9446/8824/1645/1429",29
"GO:0072330","monocarboxylic acid biosynthetic process","41/1129","229/18805",0.179039301310044,2.98213822952646,7.62703384541271,2.66441094952892e-10,2.49921143982459e-08,1.75821560546107e-08,"1576/10993/1559/1571/1558/8647/3638/11343/2628/11057/1582/54206/570/341/345/8854/6342/84532/5166/1066/11001/9388/50640/130013/8564/114883/123876/348158/51422/37/116519/10613/9926/7494/32/10998/5562/8864/972/9420/5007",41
"GO:0170039","proteinogenic amino acid metabolic process","34/1129","167/18805",0.203592814371257,3.39110972032905,7.84401079361362,2.67677055318593e-10,2.49921143982459e-08,1.75821560546107e-08,"10993/3242/3034/4143/189/2805/6898/6999/570/3081/445/374569/2730/8942/81539/5352/130013/383/435/441024/8564/6470/10247/1036/144193/2356/10157/84706/54363/4522/23576/4482/2729/10841",34
"GO:0002526","acute inflammatory response","27/1129","111/18805",0.243243243243243,4.05154046872382,8.14909911114146,2.85938436421424e-10,2.62594609972593e-08,1.84737447102987e-08,"1401/6288/3240/325/5004/8876/718/3557/2/9180/3929/3572/3570/2683/5359/2131/3133/445/2161/1051/2147/5005/7036/84699/5265/7037/90",27
