"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046503","glycerolipid catabolic process","13/1189","69/18805",0.188405797101449,2.97979059250862,4.28023644432974,0.000338193337213242,0.00363079262027047,0.00260143554126492,"11057/11343/345/3949/341/13/440503/9388/51099/50640/2822/949/116519",13
"GO:0034599","cellular response to oxidative stress","31/1189","254/18805",0.122047244094488,1.93027621967775,3.87799739254337,0.000339221866129817,0.00363302727713108,0.00260303665605933,"6505/10891/4217/2081/388/135112/2308/4921/50640/7494/140885/2643/4482/94241/259/4257/2309/2936/847/3091/1965/6778/8737/4193/8428/10131/3297/5562/23064/2534/4233",31
"GO:0110020","regulation of actomyosin structure organization","17/1189","106/18805",0.160377358490566,2.53649808781757,4.12133733817612,0.000340316966381523,0.00363302727713108,0.00260303665605933,"6385/11214/55160/8829/90102/50848/5216/84952/7082/4088/5629/51466/5062/387/5879/4233/10163",17
"GO:1905477","positive regulation of protein localization to membrane","17/1189","106/18805",0.160377358490566,2.53649808781757,4.12133733817612,0.000340316966381523,0.00363302727713108,0.00260303665605933,"2040/285966/5581/10580/1956/6711/1969/7430/3688/11261/1398/2181/5583/10857/493/975/2534",17
"GO:0001101","response to acid chemical","21/1189","146/18805",0.143835616438356,2.27487701187829,4.01756519912221,0.000343938245783584,0.00366481014701983,0.0026258088427357,"445/2730/1956/4067/598/1051/7494/56034/2729/80315/1965/1036/6935/493/7009/10458/3158/7422/22849/3297/2534",21
"GO:0016049","cell growth","51/1189","492/18805",0.103658536585366,1.63944388602843,3.73394262770434,0.000350786828600825,0.00373079823315644,0.0026730888089936,"3084/2203/148/3273/3479/8835/2131/3487/84879/23499/6446/1956/22902/10611/1026/23327/91/60676/23242/5167/5467/7494/3249/7074/10110/8470/351/3688/9564/8829/7003/1398/2147/54825/23191/9962/1981/64769/6595/4088/3484/7414/7422/8239/1785/5465/4204/185/3490/57154/8826",51
"GO:0050863","regulation of T cell activation","43/1189","395/18805",0.108860759493671,1.72172126348064,3.76620150050071,0.000359351181373309,0.00380765032032426,0.00272815275009081,"5105/6385/5320/3566/3479/2267/7704/8876/1840/57630/7133/5530/3572/8740/861/4067/3133/1051/7494/140885/64332/2319/3122/5771/383/2309/567/23240/6655/80381/3717/6595/80762/6935/3280/975/9306/387/60/972/7525/5562/2534",43
"GO:0050900","leukocyte migration","43/1189","395/18805",0.108860759493671,1.72172126348064,3.76620150050071,0.000359351181373309,0.00380765032032426,0.00272815275009081,"6288/3929/5054/2131/2683/1843/3383/7057/2321/57118/8740/613/4067/5919/64083/3162/3570/3672/140885/23604/83692/3679/3554/728/351/3688/727/4478/1398/50848/1652/79890/9420/4627/5641/7422/975/387/972/7525/2534/5879/57509",43
"GO:0043523","regulation of neuron apoptotic process","31/1189","255/18805",0.12156862745098,1.92270650901235,3.85411008489062,0.000363365027728884,0.00384302417802481,0.00275349785246325,"6505/10891/4170/2632/54463/2730/3572/1191/837/54583/23624/28996/598/3672/1051/2821/2643/351/2309/8829/2729/2907/80315/3091/3717/2908/5641/8737/387/8837/4204",31
"GO:0032368","regulation of lipid transport","22/1189","157/18805",0.140127388535032,2.21622837796575,3.97567821623735,0.000365251909740213,0.0038558132957733,0.00276266115891777,"2180/1066/5244/345/7057/6342/5444/4792/341/19/302/9388/1579/80820/51703/6256/1408/10162/5465/4790/185/8660",22
"GO:0001959","regulation of cytokine-mediated signaling pathway","25/1189","189/18805",0.132275132275132,2.09203857227406,3.92001828867228,0.000371135673506925,0.00391067033750815,0.0028019658157745,"3263/2131/3557/54502/7132/3572/837/54625/9261/3554/5771/383/3656/83666/5516/3091/8737/9971/5770/54765/3551/81844/331/972/51441",25
"GO:0045598","regulation of fat cell differentiation","21/1189","147/18805",0.142857142857143,2.25940165805599,3.98247246261722,0.000377857088318282,0.0039741346257505,0.00284743749986712,"3638/7704/7538/10974/25819/5919/2308/5292/6095/5167/7204/5467/1051/7494/3398/677/6788/4088/678/3280/7422",21
"GO:0002449","lymphocyte mediated immunity","42/1189","384/18805",0.109375,1.72985439444912,3.75411555026036,0.000379260735394889,0.0039815379785921,0.00285274194636707,"3263/735/715/563/710/716/3566/718/729/5873/3383/733/7133/602/722/1191/10747/712/725/3133/732/731/64332/5272/3554/3122/3106/5130/383/727/567/1398/5817/121260/80762/6778/6830/975/55207/972/5562/165918",42
"GO:0014897","striated muscle hypertrophy","17/1189","107/18805",0.158878504672897,2.5127924982118,4.07695643821264,0.000381209434267455,0.00399462556350242,0.00286211910229301,"148/3479/7132/7133/5530/3572/2308/10611/7074/8470/2627/32/4088/493/5062/5465/10539",17
"GO:0050810","regulation of steroid biosynthetic process","15/1189","88/18805",0.170454545454545,2.69587697836226,4.14266636557332,0.000382277930173413,0.00399845849758589,0.00286486537066879,"3638/1066/9563/133/2908/6720/476/5629/10613/9971/10162/427/5562/4790/3490",15
"GO:0032366","intracellular sterol transport","9/1189","37/18805",0.243243243243243,3.8470893096629,4.50355377714817,0.000388496420082514,0.00404861653895513,0.00290080322918754,"1066/3949/6342/19/5305/302/55207/4864/5007",9
"GO:0046688","response to copper ion","9/1189","37/18805",0.243243243243243,3.8470893096629,4.50355377714817,0.000388496420082514,0.00404861653895513,0.00290080322918754,"4493/4501/4502/4499/4495/4489/4519/4512/3297",9
"GO:0022409","positive regulation of cell-cell adhesion","38/1189","337/18805",0.112759643916914,1.78338528499375,3.77001280066619,0.000390755406642275,0.00406471346214725,0.00291233655330613,"5105/3566/3479/2266/2243/2244/7704/8876/5530/8728/3572/8740/861/4067/8613/3133/3570/7494/140885/64332/2319/3122/3716/2309/567/50848/80381/3717/6595/7082/3280/975/387/60/972/7525/5562/2534",38
"GO:0006650","glycerophospholipid metabolic process","35/1189","302/18805",0.115894039735099,1.83295829875403,3.79112456467867,0.000392559549866798,0.00407602890281402,0.00292044398124109,"5320/84803/3949/5359/84879/5444/5288/80271/341/5305/57605/160851/51099/50640/3628/137964/10400/5130/23446/2822/9926/949/2181/23167/3931/3613/9489/3030/8776/85465/9971/10162/5297/5728/4204",35
"GO:0040013","negative regulation of locomotion","45/1189","421/18805",0.106888361045131,1.69052618120579,3.72274757535229,0.000396164162349154,0.00408642996057882,0.00292789626071997,"3273/5054/11057/1843/10221/6774/7057/388/613/7076/4163/3162/6480/2022/5467/9839/5771/94241/753/90627/2309/727/8829/1398/90102/153090/6672/1652/57561/79890/350/10672/493/7414/9863/5770/51466/5793/8428/387/972/5879/7049/5728/4204",45
"GO:0010866","regulation of triglyceride biosynthetic process","7/1189","23/18805",0.304347826086957,4.81350788020624,4.75422844135825,0.000396433978600969,0.00408642996057882,0.00292789626071997,"718/3949/84879/440503/2822/949/6720",7
"GO:0033762","response to glucagon","7/1189","23/18805",0.304347826086957,4.81350788020624,4.75422844135825,0.000396433978600969,0.00408642996057882,0.00292789626071997,"445/5207/2642/1036/6720/4519/3158",7
"GO:0061687","detoxification of inorganic compound","7/1189","23/18805",0.304347826086957,4.81350788020624,4.75422844135825,0.000396433978600969,0.00408642996057882,0.00292789626071997,"4493/4501/4502/4499/4495/4489/847",7
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","25/1189","190/18805",0.131578947368421,2.08102784294631,3.89085062287569,0.000402292743223812,0.00413932316264645,0.00296579384125978,"3479/5627/7057/118788/2321/1956/4921/1646/2022/3643/5467/7494/6934/351/56034/3688/2147/847/3717/9258/6788/7422/5649/2260/8660",25
"GO:0000302","response to reactive oxygen species","26/1189","201/18805",0.129353233830846,2.04582637694622,3.8727267210918,0.000406838281948608,0.00417853758896675,0.00299389068209568,"3240/4217/2081/388/3162/4921/140885/2643/259/2309/10628/5516/4540/1398/847/3091/6382/6778/8737/4193/10131/3297/5562/23064/2534/4233",26
"GO:0071346","cellular response to type II interferon","16/1189","98/18805",0.163265306122449,2.58217332349256,4.07969240715567,0.000409720959844165,0.00420056263335729,0.00300967146036311,"3263/55647/445/4360/3459/5292/54625/140885/9076/5771/383/3716/83666/6672/3717/2934",16
"GO:0015721","bile acid and bile salt transport","8/1189","30/18805",0.266666666666667,4.21754976170451,4.58203418066329,0.000417213815446919,0.00426202263894608,0.00305370709104397,"8647/8714/200931/366/1645/10998/11309/1244",8
"GO:0065005","protein-lipid complex assembly","8/1189","30/18805",0.266666666666667,4.21754976170451,4.58203418066329,0.000417213815446919,0.00426202263894608,0.00305370709104397,"345/84879/341/19/2181/3931/10162/51429",8
"GO:0050678","regulation of epithelial cell proliferation","44/1189","410/18805",0.107317073170732,1.69730661141767,3.70875558184579,0.000419851453982651,0.00428128095548617,0.00306750552966385,"4781/3479/8854/2683/6774/7057/7538/687/2321/7498/367/1956/4853/4163/3162/2022/4609/5467/7494/6934/3249/9076/5314/728/2627/8829/1361/567/153090/3091/350/9420/677/6788/6935/4088/5629/3280/7422/8837/7049/185/2260/8660",44
"GO:0008228","opsonization","6/1189","17/18805",0.352941176470588,5.58205115519715,4.9102829220324,0.00042619477005803,0.00430736810236268,0.00308619677373984,"1401/3929/8547/722/725/399687",6
"GO:0046112","nucleobase biosynthetic process","6/1189","17/18805",0.352941176470588,5.58205115519715,4.9102829220324,0.00042619477005803,0.00430736810236268,0.00308619677373984,"1723/1503/6470/2618/51727/7372",6
"GO:0098885","modification of postsynaptic actin cytoskeleton","6/1189","17/18805",0.352941176470588,5.58205115519715,4.9102829220324,0.00042619477005803,0.00430736810236268,0.00308619677373984,"7074/5216/23191/10487/10458/387",6
"GO:0099159","regulation of modification of postsynaptic structure","6/1189","17/18805",0.352941176470588,5.58205115519715,4.9102829220324,0.00042619477005803,0.00430736810236268,0.00308619677373984,"388/54583/7074/23191/10458/387",6
"GO:0170043","non-proteinogenic amino acid biosynthetic process","6/1189","17/18805",0.352941176470588,5.58205115519715,4.9102829220324,0.00042619477005803,0.00430736810236268,0.00308619677373984,"216/81539/51733/5352/1806/493",6
"GO:0048259","regulation of receptor-mediated endocytosis","19/1189","128/18805",0.1484375,2.3476595353238,3.97460533980493,0.000432929390014496,0.00436767416521716,0.00312940561315069,"57817/3084/5054/718/345/341/1191/302/3643/351/567/116519/79890/8301/9863/7422/4193/5879/22848",19
"GO:0045807","positive regulation of endocytosis","22/1189","159/18805",0.138364779874214,2.18835129145045,3.90942568947569,0.000436623968856438,0.00438938230175465,0.00314495932933045,"57817/5054/718/3601/5873/929/5530/8547/57118/1191/302/613/23327/3643/140885/7036/351/567/116519/9863/7422/399687",22
"GO:1903825","organic acid transmembrane transport","22/1189","159/18805",0.138364779874214,2.18835129145045,3.90942568947569,0.000436623968856438,0.00438938230175465,0.00314495932933045,"6505/2180/6542/83733/54407/5243/7057/81539/9194/56262/51703/55089/8884/3688/284111/10998/32/121260/9962/115286/1374/8660",22
"GO:0098869","cellular oxidant detoxification","16/1189","99/18805",0.161616161616162,2.5560907646694,4.03296502081217,0.000460548350600283,0.00462172859773477,0.00331143369883022,"3240/1356/2938/2877/213/2643/94241/259/9446/4257/2936/847/10549/2878/23530/373156",16
"GO:0002685","regulation of leukocyte migration","29/1189","236/18805",0.122881355932203,1.94346837536172,3.78923454994897,0.000463880528897915,0.00463880528897915,0.00332366901937217,"3929/5054/1843/3383/7057/57118/8740/613/4067/5919/3162/3570/23604/83692/3554/728/351/727/4478/1398/1652/79890/5641/7422/975/387/972/5879/57509",29
"GO:0010594","regulation of endothelial cell migration","29/1189","236/18805",0.122881355932203,1.94346837536172,3.78923454994897,0.000463880528897915,0.00463880528897915,0.00332366901937217,"3273/7057/388/3162/5340/8613/1969/5606/2821/2822/90627/9564/8829/949/153090/6672/3091/1942/350/5629/5641/493/7422/387/5879/7049/4233/4204/2260",29
"GO:0046328","regulation of JNK cascade","20/1189","139/18805",0.143884892086331,2.27565634624344,3.92173154118105,0.000468855297306978,0.00468032744153808,0.00335341932866099,"10912/4217/4616/23043/57630/7164/28996/140885/10114/351/259/4055/1398/153090/344558/9258/6788/11342/8737/331",20
"GO:0071320","cellular response to cAMP","11/1189","54/18805",0.203703703703704,3.22173940130206,4.24756641101749,0.000475738002196385,0.00473372294771399,0.0033916768063077,"2203/445/366/9465/6715/7430/2230/1811/677/5908/5906",11
"GO:0014896","muscle hypertrophy","17/1189","109/18805",0.155963302752294,2.46668621384094,3.98968407164298,0.000475868106518876,0.00473372294771399,0.0033916768063077,"148/3479/7132/7133/5530/3572/2308/10611/7074/8470/2627/32/4088/493/5062/5465/10539",17
"GO:0005978","glycogen biosynthetic process","10/1189","46/18805",0.217391304347826,3.43821991443303,4.3013951985737,0.000494662311675306,0.0048950061798826,0.00350723502630382,"2998/3479/2632/10580/7360/79660/3643/5167/2887/8660",10
"GO:0006739","NADP metabolic process","10/1189","46/18805",0.217391304347826,3.43821991443303,4.3013951985737,0.000494662311675306,0.0048950061798826,0.00350723502630382,"229/9563/25819/5091/51181/3418/10840/32/23530/64080",10
"GO:0009250","glucan biosynthetic process","10/1189","46/18805",0.217391304347826,3.43821991443303,4.3013951985737,0.000494662311675306,0.0048950061798826,0.00350723502630382,"2998/3479/2632/10580/7360/79660/3643/5167/2887/8660",10
"GO:0051893","regulation of focal adhesion assembly","12/1189","63/18805",0.19047619047619,3.01253554407465,4.15688744171227,0.000510513769211397,0.005034355887024,0.00360707804096641,"6385/3273/7057/23499/8829/90102/4088/7414/7422/387/5879/5728",12
"GO:0090109","regulation of cell-substrate junction assembly","12/1189","63/18805",0.19047619047619,3.01253554407465,4.15688744171227,0.000510513769211397,0.005034355887024,0.00360707804096641,"6385/3273/7057/23499/8829/90102/4088/7414/7422/387/5879/5728",12
"GO:1903036","positive regulation of response to wounding","14/1189","81/18805",0.172839506172839,2.73359706777144,4.06212940817152,0.000511642170980416,0.00503675424373455,0.00360879644546923,"3273/5054/5581/7057/2161/5340/4921/7494/9076/3688/1361/2147/350/8428",14
"GO:0002697","regulation of immune effector process","44/1189","414/18805",0.106280193236715,1.68090751372281,3.63955278753178,0.000515883992582481,0.00506974079066376,0.00363243105767103,"3263/5105/563/710/3566/3929/3075/718/2/3383/7133/8547/722/613/4067/725/5648/3597/3133/9516/9261/5950/9188/7494/64332/5272/2821/3554/3122/3106/383/567/1398/5817/121260/80762/6778/9846/7009/6830/975/399687/972/5562",44
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","7/1189","24/18805",0.291666666666667,4.61294505186431,4.60118842766616,0.000529347389109412,0.0051428663974582,0.00368482500367322,"563/3133/3122/3106/567/51752/6892",7
"GO:0006730","one-carbon metabolic process","7/1189","24/18805",0.291666666666667,4.61294505186431,4.60118842766616,0.000529347389109412,0.0051428663974582,0.00368482500367322,"4143/6470/441024/4522/2356/10840/25902",7
"GO:0042430","indole-containing compound metabolic process","7/1189","24/18805",0.291666666666667,4.61294505186431,4.60118842766616,0.000529347389109412,0.0051428663974582,0.00368482500367322,"6999/8942/6715/130013/8564/217/23498",7
"GO:0097066","response to thyroid hormone","7/1189","24/18805",0.291666666666667,4.61294505186431,4.60118842766616,0.000529347389109412,0.0051428663974582,0.00368482500367322,"2730/1514/3249/1508/2729/5962/3280",7
"GO:0098856","intestinal lipid absorption","7/1189","24/18805",0.291666666666667,4.61294505186431,4.60118842766616,0.000529347389109412,0.0051428663974582,0.00368482500367322,"1582/3949/1645/949/7357/4864/10162",7
"GO:0008209","androgen metabolic process","8/1189","31/18805",0.258064516129032,4.08149976939147,4.46094611665521,0.00053145965583575,0.0051428663974582,0.00368482500367322,"1576/7364/8630/2099/3294/25976/133/6715",8
"GO:0019433","triglyceride catabolic process","8/1189","31/18805",0.258064516129032,4.08149976939147,4.46094611665521,0.00053145965583575,0.0051428663974582,0.00368482500367322,"11343/345/13/440503/9388/51099/2822/116519",8
"GO:0019883","antigen processing and presentation of endogenous antigen","8/1189","31/18805",0.258064516129032,4.08149976939147,4.46094611665521,0.00053145965583575,0.0051428663974582,0.00368482500367322,"563/3133/3122/3106/567/51752/6892/972",8
"GO:0050820","positive regulation of coagulation","8/1189","31/18805",0.258064516129032,4.08149976939147,4.46094611665521,0.00053145965583575,0.0051428663974582,0.00368482500367322,"3273/5054/7057/2161/5340/1361/2147/350",8
"GO:0051170","import into nucleus","23/1189","172/18805",0.133720930232558,2.11490504038962,3.81612953577891,0.000535759909020485,0.00517567721956971,0.00370833371036787,"60468/2646/6774/5530/4792/602/653489/1026/7494/10628/11261/4928/1408/3717/6788/4088/10527/3836/23633/3840/9883/9818/1871",23
"GO:0006534","cysteine metabolic process","5/1189","12/18805",0.416666666666667,6.5899215026633,5.03223220958801,0.000545436788939788,0.00520727404205939,0.00373097259548534,"189/2730/4522/2729/1036",5
"GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process","5/1189","12/18805",0.416666666666667,6.5899215026633,5.03223220958801,0.000545436788939788,0.00520727404205939,0.00373097259548534,"1723/7378/151531/51727/7372",5
"GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","5/1189","12/18805",0.416666666666667,6.5899215026633,5.03223220958801,0.000545436788939788,0.00520727404205939,0.00373097259548534,"51733/6470/7378/1806/151531",5
"GO:0034379","very-low-density lipoprotein particle assembly","5/1189","12/18805",0.416666666666667,6.5899215026633,5.03223220958801,0.000545436788939788,0.00520727404205939,0.00373097259548534,"345/84879/341/2181/10162",5
"GO:0035771","interleukin-4-mediated signaling pathway","5/1189","12/18805",0.416666666666667,6.5899215026633,5.03223220958801,0.000545436788939788,0.00520727404205939,0.00373097259548534,"3566/54625/5771/3716/6778",5
"GO:0060192","negative regulation of lipase activity","5/1189","12/18805",0.416666666666667,6.5899215026633,5.03223220958801,0.000545436788939788,0.00520727404205939,0.00373097259548534,"51129/345/341/440503/27329",5
"GO:0097067","cellular response to thyroid hormone stimulus","5/1189","12/18805",0.416666666666667,6.5899215026633,5.03223220958801,0.000545436788939788,0.00520727404205939,0.00373097259548534,"2730/1514/1508/2729/5962",5
"GO:0002573","myeloid leukocyte differentiation","30/1189","250/18805",0.12,1.89789739276703,3.71303149663851,0.000557847170121592,0.00530794380935094,0.00380310172483881,"325/4495/10221/2355/5530/302/861/4067/4853/22904/4609/1051/1969/351/5771/133308/3398/4055/147710/2908/80762/677/4627/8737/9846/7422/975/972/8837/3297",30
"GO:0030072","peptide hormone secretion","30/1189","250/18805",0.12,1.89789739276703,3.71303149663851,0.000557847170121592,0.00530794380935094,0.00380310172483881,"2266/2243/2244/5581/25924/3557/5530/55638/1956/2308/5950/5467/6934/7074/7036/56262/2822/133308/3708/2147/90007/3091/3717/51762/6720/9501/9971/1374/5007/8660",30
"GO:0006111","regulation of gluconeogenesis","11/1189","55/18805",0.2,3.16316232127839,4.1738055873916,0.000561182161037493,0.00533076209733445,0.00381945085616064,"4837/2203/10891/2308/4485/51422/6934/5771/2908/57486/5465",11
"GO:0071229","cellular response to acid chemical","16/1189","101/18805",0.158415841584158,2.50547510596308,3.94120855021724,0.00057860895546297,0.00546978852380218,0.00391906224265763,"445/2730/1956/598/1051/7494/56034/2729/80315/6935/10458/3158/7422/22849/3297/2534",16
"GO:0120162","positive regulation of cold-induced thermogenesis","16/1189","101/18805",0.158415841584158,2.50547510596308,3.94120855021724,0.00057860895546297,0.00546978852380218,0.00391906224265763,"3566/2180/10891/10912/50486/2034/2628/1051/2887/56034/10400/1666/3717/6778/7422/3297",16
"GO:0051090","regulation of DNA-binding transcription factor activity","37/1189","332/18805",0.11144578313253,1.76260551035091,3.64219055248349,0.00057870170322125,0.00546978852380218,0.00391906224265763,"10891/10221/8553/2099/4792/602/57118/1191/6446/54583/367/28996/5292/8517/8613/4921/5167/3397/6934/5314/3656/3398/11261/5516/153090/6672/5583/4088/5629/8737/7706/3280/84159/3551/8837/3297/5728",37
"GO:0043200","response to amino acid","19/1189","131/18805",0.145038167938931,2.29389633985837,3.86081376259877,0.000581272762212733,0.00548497846930423,0.00392994572409866,"445/2730/1956/4067/598/1051/7494/56034/2729/80315/1965/1036/6935/7009/10458/3158/22849/3297/2534",19
"GO:0008210","estrogen metabolic process","9/1189","39/18805",0.230769230769231,3.64980267839814,4.30350567508317,0.000590399698204562,0.00556187795162907,0.00398504362346858,"1576/1559/1558/7364/1577/3294/7365/25976/7363",9
"GO:0042168","heme metabolic process","10/1189","47/18805",0.212765957446809,3.36506629923232,4.21756107773648,0.000593219051093736,0.0055699940605996,0.00399085875436171,"3263/211/3162/259/3163/645/10857/1352/11309/1244",10
"GO:0071548","response to dexamethasone","10/1189","47/18805",0.212765957446809,3.36506629923232,4.21756107773648,0.000593219051093736,0.0055699940605996,0.00399085875436171,"5105/6898/445/1956/6715/9076/2309/3717/2908/8837",10
"GO:0046165","alcohol biosynthetic process","21/1189","152/18805",0.138157894736842,2.18507923509362,3.81116046879149,0.000594924709776994,0.00557680658753063,0.00399573987855076,"1576/5105/2805/3638/1066/9563/6342/80271/5805/1718/2643/10449/3613/55331/6720/10613/3158/10162/427/5562/4790",21
"GO:0051402","neuron apoptotic process","35/1189","309/18805",0.113268608414239,1.79143497159779,3.64433226332934,0.000599388515521868,0.00560940896927537,0.00401909923929396,"6505/10891/4170/4217/2632/54463/2730/3572/1191/837/54583/23624/28996/598/3672/1051/2821/2643/351/2309/8829/2729/2907/6477/80315/3091/3717/2908/5641/8737/7009/331/387/8837/4204",35
"GO:0030730","triglyceride storage","6/1189","18/18805",0.333333333333333,5.27193720213064,4.71080136820218,0.000605267187401516,0.00563661259625962,0.00403859043295042,"123/440503/114885/51099/5167/5465",6
"GO:0035728","response to hepatocyte growth factor","6/1189","18/18805",0.333333333333333,5.27193720213064,4.71080136820218,0.000605267187401516,0.00563661259625962,0.00403859043295042,"2730/9564/8829/2729/1398/5641",6
"GO:0046653","tetrahydrofolate metabolic process","6/1189","18/18805",0.333333333333333,5.27193720213064,4.71080136820218,0.000605267187401516,0.00563661259625962,0.00403859043295042,"6470/441024/4522/2643/10840/25902",6
"GO:0071230","cellular response to amino acid stimulus","15/1189","92/18805",0.16304347826087,2.57866493582477,3.94343389914994,0.000623089940210819,0.00579310745065288,0.00415071781636825,"445/2730/1956/598/1051/7494/56034/2729/80315/6935/10458/3158/22849/3297/2534",15
"GO:0050796","regulation of insulin secretion","23/1189","174/18805",0.132183908045977,2.09059578705181,3.75476494569341,0.000631219296432951,0.00585911549217536,0.00419801208050969,"5581/25924/5530/55638/2308/5950/5467/6934/7074/56262/2822/133308/3708/2147/90007/3091/3717/6720/9501/9971/1374/5007/8660",23
"GO:0034504","protein localization to nucleus","36/1189","322/18805",0.111801242236025,1.76822738456556,3.61238380012007,0.000643016747915409,0.00595890113296201,0.0042695077398875,"7704/2646/6774/5530/4792/602/3985/653489/1026/5905/7494/6934/351/25777/3716/83666/10628/11261/4928/2147/400916/6672/1408/3717/9258/6788/4088/10527/3836/23633/3840/9883/9818/4193/1871/2534",36
"GO:0048260","positive regulation of receptor-mediated endocytosis","11/1189","56/18805",0.196428571428571,3.10667727982699,4.10171393527532,0.000659052812004696,0.00609757804927922,0.00436886870499647,"57817/5054/718/1191/302/3643/351/567/116519/9863/7422",11
"GO:0009069","serine family amino acid metabolic process","8/1189","32/18805",0.25,3.95395290159798,4.34484325476889,0.000669744294096066,0.0061864367425432,0.00443253528884836,"10993/189/570/6470/10247/54363/4522/1036",8
"GO:0033344","cholesterol efflux","13/1189","74/18805",0.175675675675676,2.7784533903121,3.98235767336357,0.000683066625921134,0.00628907621600526,0.00450607569782414,"1066/345/5444/25987/4792/341/19/80820/23673/949/6256/116519/4864",13
"GO:0071260","cellular response to mechanical stimulus","13/1189","74/18805",0.175675675675676,2.7784533903121,3.98235767336357,0.000683066625921134,0.00628907621600526,0.00450607569782414,"54407/7132/8740/1956/9020/2022/8797/2729/4055/50848/8738/8795/4790",13
"GO:0045428","regulation of nitric oxide biosynthetic process","12/1189","65/18805",0.184615384615385,2.91984214271851,4.02809591771888,0.000685793911902902,0.00630398603994751,0.00451675847427929,"2099/445/1191/435/3643/140885/351/3717/23576/4088/493/5879",12
"GO:0071280","cellular response to copper ion","7/1189","25/18805",0.28,4.42842724978974,4.45635260220393,0.000695411894835988,0.00638208658325286,0.0045727169247874,"4493/4501/4502/4499/4495/4489/3297",7
"GO:0010595","positive regulation of endothelial cell migration","19/1189","133/18805",0.142857142857143,2.25940165805599,3.78666651813467,0.000702942088520402,0.00644080593185361,0.0046147888953971,"7057/388/3162/5340/8613/5606/2821/2822/9564/8829/949/3091/5629/5641/7422/5879/7049/4233/2260",19
"GO:0019674","NAD metabolic process","10/1189","48/18805",0.208333333333333,3.29496075133165,4.13596247508521,0.000707456428191958,0.00645738646982251,0.00462666872585748,"4837/229/10135/2805/83733/8942/130013/8564/83666/23498",10
"GO:0032881","regulation of polysaccharide metabolic process","10/1189","48/18805",0.208333333333333,3.29496075133165,4.13596247508521,0.000707456428191958,0.00645738646982251,0.00462666872585748,"3479/10580/79660/3643/5167/2887/2642/3795/4790/8660",10
"GO:0018209","peptidyl-serine modification","21/1189","154/18805",0.136363636363636,2.15670158268981,3.74449303360967,0.000708156266637829,0.00645738646982251,0.00462666872585748,"5105/57600/5581/2081/2590/1956/545/28996/9261/10178/10114/351/10783/2589/85440/1981/51085/8737/5062/3551/5728",21
"GO:0070873","regulation of glycogen metabolic process","9/1189","40/18805",0.225,3.55855761143818,4.20836412324016,0.000719595225159228,0.0065434690205467,0.00468834622450789,"3479/10580/79660/3643/5167/2887/2642/3795/8660",9
"GO:0035821","modulation of process of another organism","18/1189","123/18805",0.146341463414634,2.31450901556955,3.79985337371914,0.000719896591715683,0.0065434690205467,0.00468834622450789,"2040/325/5288/8547/5091/51114/10410/10581/3249/383/5868/4061/3725/2934/7706/972/5297/5465",18
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","25/1189","198/18805",0.126262626262626,1.99694590989797,3.66377175319186,0.000745946939620798,0.00676349099295023,0.0048459903090734,"3084/5320/148/3479/2266/2243/2244/9590/64762/3383/1956/4853/4921/728/351/56034/8829/1652/5604/9258/5908/7422/5906/972/8837",25
"GO:0001523","retinoid metabolic process","14/1189","84/18805",0.166666666666667,2.63596860106532,3.90402403933022,0.000746480200979393,0.00676349099295023,0.0048459903090734,"1576/125/1558/8630/83875/1577/216/8854/5919/124/127/5950/1645/9249",14
"GO:0060326","cell chemotaxis","36/1189","325/18805",0.110769230769231,1.75190528563111,3.55235395827321,0.000762411040276309,0.00689685026895421,0.0049415412249856,"6288/3929/3273/5054/1843/7057/2321/57118/8740/4067/5919/3570/2022/3672/1969/7074/23604/728/351/9564/727/8829/1398/1652/55742/79890/9420/5641/7422/9732/972/5879/57509/4233/185/2260",36
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","32/1189","278/18805",0.115107913669065,1.82052507699475,3.5807508485466,0.000766612890459716,0.0069238529312949,0.00496088842898994,"3479/5627/7057/118788/2321/7498/1956/4921/1646/2022/3643/5467/7494/6934/5314/351/56034/3688/2147/153090/847/3717/9258/6788/9863/5770/7422/5649/5465/5728/2260/8660",32
"GO:1904375","regulation of protein localization to cell periphery","21/1189","155/18805",0.135483870967742,2.14278737893052,3.71154101456507,0.000771446412785915,0.00695646606775255,0.00498425549540387,"5581/10580/367/1956/6711/598/1969/7430/3688/2181/2035/1981/5583/55022/8301/10857/55625/493/10082/5906/60",21
"GO:0071496","cellular response to external stimulus","13/1189","75/18805",0.173333333333333,2.74140734510793,3.92576693391019,0.000779303471444131,0.00701246551728012,0.00502437867883191,"54407/7132/8740/1956/9020/2022/8797/2729/4055/50848/8738/8795/4790",13
